14047,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,1,4,2,3,2
14048,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,2,3,2,2,2
14049,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,1,4,2,0,2
14050,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,4,2,2,2
14051,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",2,3,2,2,2
14052,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,2,1,2,1,2
14053,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,4,2,3,2
14054,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,3,,2,0,2
14055,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,3,,2,0,2
14056,121,CORE CONSULTING,1,Functional Experience,Public Speaking,1,4,2,3,2
14057,121,CORE CONSULTING,1,Functional Experience,Product Management ,1,3,2,1,2
14058,121,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,4,2,3,2
14059,121,CORE CONSULTING,1,Functional Experience,Project Management,1,4,2,2,2
14060,121,CORE CONSULTING,1,Functional Experience,Dev Ops,3,,2,0,2
14061,121,CORE CONSULTING,1,Functional Experience,Finance,2,3,2,2,2
14062,121,CORE CONSULTING,1,Functional Experience,Operations,3,,2,0,2
14063,121,CORE CONSULTING,1,Functional Experience,HR,3,,2,0,2
14064,121,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,3,,2,0,2
14065,121,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,4,2,3,2
14066,121,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,2,3,2,1,2
14067,121,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,3,2,2,2
14068,121,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,4,2,3,2
14069,121,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,2,3,2,1,2
14070,121,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,1,3,2,1,2
14071,121,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,3,,2,0,2
14072,121,CORE CONSULTING,1,Industry Vertical Experience,PubSec,3,,2,0,2
14073,121,CORE CONSULTING,1,Education,MBA,3,,2,,2
14074,121,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14075,121,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14076,121,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14077,121,PROGRAM MANAGEMENT,3,General,PMO,1,4,2,0,2
14078,121,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,4,2,3,2
14079,121,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,4,2,3,2
14080,121,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,4,2,2,2
14081,121,PROGRAM MANAGEMENT,3,General,Risk management,2,3,2,1,2
14082,121,PROGRAM MANAGEMENT,3,General,Communications management,1,4,2,2,2
14083,121,PROGRAM MANAGEMENT,3,General,Project Management Structure ,2,3,2,0,2
14084,121,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,4,2,3,2
14085,121,PROGRAM MANAGEMENT,3,General,Technical Project Management,2,1,2,0,2
14086,121,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,2,3,2,3,2
14087,121,PROGRAM MANAGEMENT,3,General,Budget Management ,1,4,2,3,2
14088,121,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,1,3,2,1,2
14089,121,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,2,1,2,1,2
14090,121,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),2,1,2,1,2
14091,121,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),2,1,2,1,2
14092,121,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),2,1,2,1,2
14093,121,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,3,,2,,2
14094,121,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,3,,2,0,2
14095,121,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,3,,2,0,2
14096,121,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,3,,2,0,2
14097,121,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,3,,2,0,2
14098,121,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,3,,2,0,2
14099,121,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
14100,121,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
14101,121,Product Management ,1,General Tools ,Rally ,3,,2,1,2
14102,121,Product Management ,1,General Tools ,Slack,1,4,2,2,2
14103,121,Product Management ,1,General Tools ,Asana,1,4,2,2,2
14104,121,Product Management ,1,General Tools ,Trello ,1,4,2,2,2
14105,121,Product Management ,1,General Tools ,<OTHER HERE>,3,,2,,2
14106,121,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,3,,2,1,2
14107,121,Product Management ,1,Certifications ,SAFe Agilest,3,,2,1,2
14108,121,Product Management ,1,Certifications ,PMI - ACP,3,,2,1,2
14109,121,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,3,,2,1,2
14110,121,Product Management ,1,Certifications ,Certified Scrum Professional,3,,2,1,2
14111,121,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,3,,2,1,2
14112,121,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
14113,121,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
14114,121,Product Management ,3,General / UX Design,General,1,4,2,3,2
14115,121,Product Management ,3,General / UX Design,General,1,3,2,3,2
14116,121,Product Management ,3,General / UX Design,General,1,4,2,3,2
14117,121,Product Management ,3,General / UX Design,General,1,4,2,3,2
14118,121,Product Management ,3,General / UX Design,General,1,4,2,3,2
14119,121,Product Management ,3,General / UX Design,UX Design,1,3,2,2,2
14120,121,Product Management ,3,General / UX Design,UX Design,1,3,2,2,2
14121,121,Product Management ,3,General / UX Design,UX Design,1,3,2,2,2
14122,121,Product Management ,3,General / UX Design,UX Design,1,3,2,2,2
14123,121,Product Management ,3,Strategy & Execution,Product strategy,1,4,2,3,2
14124,121,Product Management ,3,Strategy & Execution,KPI definition,1,4,2,3,2
14125,121,Product Management ,3,Strategy & Execution,Requirements definition,2,3,2,2,2
14126,121,Product Management ,3,Strategy & Execution,Requirements prioritization,2,3,2,2,2
14127,121,Product Management ,3,Strategy & Execution,Road-mapping,1,4,2,3,2
14128,121,Product Management ,3,Strategy & Execution,Backlog refinement,2,3,2,2,2
14129,121,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,4,2,3,2
14130,121,DIGITAL ENABLEMENT,4,MarTech,Analytics,1,3,2,3,2
14131,121,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,1,3,2,1,2
14132,121,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,1,4,2,3,2
14133,121,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,1,3,2,2,2
14134,121,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,1,3,2,2,2
14135,121,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,1,3,2,2,2
14136,121,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),1,3,2,2,2
14137,121,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,1,3,2,2,2
14138,121,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14139,121,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14140,121,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14141,121,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,3,1,2,1,2
14142,121,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,3,1,2,1,2
14143,121,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),3,1,2,1,2
14144,121,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,1,1,2,1,2
14145,121,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14146,121,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14147,121,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14148,121,DIGITAL ENABLEMENT,4,CRM,CRM,1,4,2,2,2
14149,121,DIGITAL ENABLEMENT,4,ERP,ERP,3,,2,0,2
14150,121,DIGITAL ENABLEMENT,4,Cloud,Cloud,1,3,2,2,2
14151,121,DIGITAL ENABLEMENT,4,Mobile,Native,3,1,2,1,2
14152,121,DIGITAL ENABLEMENT,4,Mobile,Hybrid,3,1,2,1,2
14153,121,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,1,1,2,1,2
14154,121,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,1,1,2,1,2
14155,121,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,1,1,2,1,2
14156,121,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,2,1,2,1,2
14157,121,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,2,1,2,1,2
14158,121,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,2,1,2,1,2
14159,121,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,3,,2,0,2
14160,121,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,3,,2,0,2
14161,121,DIGITAL ENABLEMENT,2,General,C# / .Net Development,3,,2,0,2
14162,121,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),3,,2,0,2
14163,121,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,,2,0,2
14164,121,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,3,,2,0,2
14165,121,DIGITAL ENABLEMENT,2,General,End-to-End Testing,3,1,2,1,2
14166,121,DIGITAL ENABLEMENT,2,General,Performance Testing,3,1,2,1,2
14167,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,,2,1,2
14168,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,,2,1,2
14169,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),2,3,2,1,2
14170,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),2,3,2,1,2
14171,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),1,4,2,2,2
14172,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),1,4,2,2,2
14173,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),2,1,2,1,2
14174,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),1,4,2,2,2
14175,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,,2,1,2
14176,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),3,,2,1,2
14177,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),2,3,2,1,2
14178,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),2,3,2,2,2
14179,121,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),2,3,2,1,2
14180,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,1,4,2,2,2
14181,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,1,4,2,2,2
14182,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,3,,2,0,2
14183,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,1,3,2,2,2
14184,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,1,3,2,2,2
14185,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,1,3,2,2,2
14186,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,1,3,2,2,2
14187,121,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,1,4,2,3,2
14188,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,1,4,1,3,2
14189,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,3,2,1,2
14190,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,1,4,2,1,2
14191,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,1,3,2,2,2
14192,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,1,3,2,2,2
14193,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,3,,2,2,2
14194,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,4,2,2,2
14195,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",1,4,2,3,2
14196,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,1,1,2,1,2
14197,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,4,2,2,2
14198,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,3,,2,,2
14199,122,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,3,,2,0,2
14200,122,CORE CONSULTING,1,Functional Experience,Public Speaking,1,4,2,2,2
14201,122,CORE CONSULTING,1,Functional Experience,Product Management ,1,4,2,2,2
14202,122,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,4,2,2,2
14203,122,CORE CONSULTING,1,Functional Experience,Project Management,1,4,2,2,2
14204,122,CORE CONSULTING,1,Functional Experience,Dev Ops,3,,2,,2
14205,122,CORE CONSULTING,1,Functional Experience,Finance,1,1,2,1,2
14206,122,CORE CONSULTING,1,Functional Experience,Operations,1,1,2,1,2
14207,122,CORE CONSULTING,1,Functional Experience,HR,3,,2,,2
14208,122,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,1,4,2,2,2
14209,122,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,4,2,3,2
14210,122,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,3,,2,,2
14211,122,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,3,2,3,2
14212,122,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,4,2,3,2
14213,122,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,3,,2,1,2
14214,122,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,1,4,2,3,2
14215,122,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,3,,2,1,2
14216,122,CORE CONSULTING,1,Industry Vertical Experience,PubSec,3,,2,1,2
14217,122,CORE CONSULTING,1,Education,MBA,3,,2,,2
14218,122,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14219,122,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14220,122,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
14221,122,PROGRAM MANAGEMENT,3,General,PMO,1,4,2,2,2
14222,122,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,4,2,2,2
14223,122,PROGRAM MANAGEMENT,3,General,Organizational structure definition,3,,2,1,2
14224,122,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,3,2,1,2
14225,122,PROGRAM MANAGEMENT,3,General,Risk management,3,,2,,2
14226,122,PROGRAM MANAGEMENT,3,General,Communications management,1,4,2,2,2
14227,122,PROGRAM MANAGEMENT,3,General,Project Management Structure ,3,,2,,2
14228,122,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,3,2,2,2
14229,122,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,4,2,2,2
14230,122,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,1,1,2,1,2
14231,122,PROGRAM MANAGEMENT,3,General,Budget Management ,1,4,2,2,2
14232,122,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,3,,2,,2
14233,122,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,3,,2,,2
14234,122,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),3,,2,,2
14235,122,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),3,,2,,2
14236,122,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),3,,2,,2
14237,122,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,3,,2,,2
14238,122,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,3,,2,,2
14239,122,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,3,,2,,2
14240,122,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,3,,2,,2
14241,122,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,3,,2,,2
14242,122,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,3,,2,,2
14243,122,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
14244,122,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
14245,122,Product Management ,1,General Tools ,Rally ,3,,2,,2
14246,122,Product Management ,1,General Tools ,Slack,3,,2,,2
14247,122,Product Management ,1,General Tools ,Asana,3,,2,,2
14248,122,Product Management ,1,General Tools ,Trello ,3,,2,,2
14249,122,Product Management ,1,General Tools ,<OTHER HERE>,3,,2,,2
14250,122,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,3,,2,,2
14251,122,Product Management ,1,Certifications ,SAFe Agilest,3,,2,,2
14252,122,Product Management ,1,Certifications ,PMI - ACP,3,,2,,2
14253,122,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,3,,2,,2
14254,122,Product Management ,1,Certifications ,Certified Scrum Professional,3,,2,,2
14255,122,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,3,,2,,2
14256,122,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
14257,122,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
14258,122,Product Management ,3,General / UX Design,General,1,4,2,1,2
14259,122,Product Management ,3,General / UX Design,General,1,3,2,3,2
14260,122,Product Management ,3,General / UX Design,General,1,4,2,2,2
14261,122,Product Management ,3,General / UX Design,General,1,4,2,2,2
14262,122,Product Management ,3,General / UX Design,General,1,4,2,2,2
14263,122,Product Management ,3,General / UX Design,UX Design,3,,2,,2
14264,122,Product Management ,3,General / UX Design,UX Design,3,,2,,2
14265,122,Product Management ,3,General / UX Design,UX Design,3,,2,,2
14266,122,Product Management ,3,General / UX Design,UX Design,3,,2,,2
14267,122,Product Management ,3,Strategy & Execution,Product strategy,1,4,2,2,2
14268,122,Product Management ,3,Strategy & Execution,KPI definition,1,1,2,2,2
14269,122,Product Management ,3,Strategy & Execution,Requirements definition,1,3,2,2,2
14270,122,Product Management ,3,Strategy & Execution,Requirements prioritization,1,4,2,3,2
14271,122,Product Management ,3,Strategy & Execution,Road-mapping,1,4,2,1,2
14272,122,Product Management ,3,Strategy & Execution,Backlog refinement,3,,2,,2
14273,122,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,4,2,2,2
14274,122,DIGITAL ENABLEMENT,4,MarTech,Analytics,1,4,1,3,2
14275,122,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,3,,2,,2
14276,122,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,1,,2,,2
14277,122,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,3,,2,,2
14278,122,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,3,,2,,2
14279,122,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,3,,2,,2
14280,122,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),3,,2,,2
14281,122,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,3,,2,,2
14282,122,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14283,122,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14284,122,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
14285,122,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,3,,2,,2
14286,122,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,3,,2,,2
14287,122,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),3,,2,,2
14288,122,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,3,,2,,2
14289,122,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14290,122,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14291,122,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14292,122,DIGITAL ENABLEMENT,4,CRM,CRM,1,3,2,1,2
14293,122,DIGITAL ENABLEMENT,4,ERP,ERP,3,,2,,2
14294,122,DIGITAL ENABLEMENT,4,Cloud,Cloud,1,3,2,2,2
14295,122,DIGITAL ENABLEMENT,4,Mobile,Native,3,,2,,2
14296,122,DIGITAL ENABLEMENT,4,Mobile,Hybrid,3,,2,,2
14297,122,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,3,,2,,2
14298,122,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,3,,2,,2
14299,122,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,3,,2,,2
14300,122,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,3,,2,,2
14301,122,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,3,,2,,2
14302,122,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,3,,2,,2
14303,122,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,3,,2,,2
14304,122,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,3,,2,,2
14305,122,DIGITAL ENABLEMENT,2,General,C# / .Net Development,3,,2,,2
14306,122,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),3,,2,,2
14307,122,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,,2,,2
14308,122,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,3,,2,,2
14309,122,DIGITAL ENABLEMENT,2,General,End-to-End Testing,3,,2,,2
14310,122,DIGITAL ENABLEMENT,2,General,Performance Testing,3,,2,,2
14311,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,,2,,2
14312,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,,2,,2
14313,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),2,,2,3,2
14314,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),3,,2,3,2
14315,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),3,,2,,2
14316,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),3,,2,,2
14317,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),3,,2,,2
14318,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),3,,2,,2
14319,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,,2,,2
14320,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),3,,2,,2
14321,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),3,,2,,2
14322,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),3,,2,,2
14323,122,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),3,,2,,2
14324,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,1,4,2,2,2
14325,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,3,,2,,2
14326,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,3,,2,,2
14327,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,3,,2,,2
14328,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,3,,2,,2
14329,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,3,,2,,2
14330,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,3,,2,,2
14331,122,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,1,4,2,2,2
14332,123,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,3,1,2,1,2
14333,123,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,3,1,2,1,2
14334,123,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,3,,2,1,2
14335,123,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,3,,2,1,2
