id;emp_id;core_competency;tool_capability;category;skill;experience;level;certification;learning_interest;community
4498;56;DATA INTEGRATION;1;IoT tools;AWS GreenGrass;3;;2;No;1
4499;56;DATA INTEGRATION;1;OLTP Databases;Microsoft SQL;3;;2;No;1
4500;56;DATA INTEGRATION;1;OLTP Databases;Oracle;3;;2;No;1
4501;56;DATA INTEGRATION;1;OLTP Databases;MySQL;3;;2;No;1
4502;56;DATA INTEGRATION;1;OLTP Databases;Google Cloud SQL;3;;2;No;1
4503;56;DATA INTEGRATION;1;OLTP Databases;DB2;3;;2;No;1
4504;56;DATA INTEGRATION;2;Data Integration;Master Data Management / MDM;3;;2;No;1
4505;56;DATA INTEGRATION;2;Data Integration;Data Quality Management / DQM;3;;2;No;1
4506;56;DATA INTEGRATION;2;Data Integration;Data Quality Analysis;3;;2;No;1
4507;56;DATA INTEGRATION;2;Data Integration;Data Profiling;3;;2;No;1
4508;56;DATA INTEGRATION;2;Data Integration;Data Integration;3;;2;No;1
4509;56;DATA INTEGRATION;2;Data Integration;Data Governance;3;;2;No;1
4510;56;DATA INTEGRATION;2;Data Integration;Dimensional Data Modeling (Star Schemas EDWs);3;;2;No;1
4511;56;DATA INTEGRATION;2;Data Integration;Relational Modeling / ERDs / Entity Relationship Diagram / OLTP modeling;3;;2;No;1
4512;56;DATA INTEGRATION;2;Data Integration;Conceptual Data Modeling;3;;2;No;1
4513;56;DATA INTEGRATION;2;Data Integration;Logical Data Modeling;3;;2;No;1
4514;56;DATA INTEGRATION;2;Data Integration;IoT;3;;2;No;1
4515;56;DATA INTEGRATION;2;Data Integration;Telematics;3;;2;No;1
4516;56;DATA INTEGRATION;2;Data Integration;OLTP;3;;2;No;1
4517;56;DATA INTEGRATION;2;Data Integration;KPI Strategy;3;;2;No;1
4518;56;DATA INTEGRATION;2;Data Integration;Data Acquisition;3;;2;No;1
4519;56;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Kinesis;3;;2;No;1
4520;56;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Lex;3;;2;No;1
4521;56;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Polly;3;;2;No;1
4522;56;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Rekognition;3;;2;No;1
4523;56;ADVANCED ANALYTICS;1;Advanced Analytics;AWS Deep Learning;3;;2;No;1
4524;56;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Machine Learning;3;;2;No;1
4525;56;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud DataLab;3;;2;No;1
4526;56;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Tensorflow;3;;2;No;1
4527;56;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Machine Learning;3;;2;No;1
4528;56;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Natural Language API;3;;2;No;1
4529;56;ADVANCED ANALYTICS;1;Advanced Analytics;IBM Watson;3;;2;No;1
4530;56;ADVANCED ANALYTICS;1;Advanced Analytics;@Risk;3;;2;No;1
4531;56;ADVANCED ANALYTICS;1;Advanced Analytics;R;3;;2;No;1
4532;56;ADVANCED ANALYTICS;1;Advanced Analytics;Python;3;;2;No;1
4533;56;ADVANCED ANALYTICS;1;Advanced Analytics;SAS;3;;2;No;1
4534;56;ADVANCED ANALYTICS;1;Advanced Analytics;SSAS;3;;2;No;1
4535;56;ADVANCED ANALYTICS;1;Advanced Analytics;Matlab;3;;2;No;1
4536;56;ADVANCED ANALYTICS;1;Advanced Analytics;SAS Enterprise Miner;3;;2;No;1
4537;56;ADVANCED ANALYTICS;1;Advanced Analytics;Frontline Risk Solver;3;;2;No;1
4538;56;ADVANCED ANALYTICS;2;Advanced Analytics;Simulation Modeling;3;;2;No;1
4539;56;ADVANCED ANALYTICS;2;Advanced Analytics;Optimization Modeling;3;;2;No;1
4540;56;ADVANCED ANALYTICS;2;Advanced Analytics;Text Analysis;3;;2;No;1
4541;56;ADVANCED ANALYTICS;2;Advanced Analytics;Monte Carlo Simulations;3;;2;No;1
4542;56;ADVANCED ANALYTICS;2;Advanced Analytics;Machine Learning;3;;2;No;1
4543;56;ADVANCED ANALYTICS;2;Advanced Analytics;Artificial Intelligence;3;;2;No;1
4544;56;ADVANCED ANALYTICS;2;Advanced Analytics;Advance Analytics;3;;2;No;1
4545;56;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Automation;3;;2;No;1
4546;56;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Intelligence;3;;2;No;1
4547;56;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Insights;3;;2;No;1
4548;56;ADVANCED ANALYTICS;2;Advanced Analytics;Data Science;3;;2;No;1
4549;56;ADVANCED ANALYTICS;2;Advanced Analytics;Multi-touch attribution modeling;3;;2;No;1
4550;56;ADVANCED ANALYTICS;2;Advanced Analytics;Neural Networks;3;;2;No;1
4551;56;ADVANCED ANALYTICS;2;Advanced Analytics;Supervised Learning;3;;2;No;1
4552;56;ADVANCED ANALYTICS;2;Advanced Analytics;Clustering - (aka Unsupervised Learning);3;;2;No;1
4553;56;ADVANCED ANALYTICS;2;Advanced Analytics;Segmentation Models;3;;2;No;1
4554;56;ADVANCED ANALYTICS;2;Advanced Analytics;Up-Selling Models;3;;2;No;1
4555;56;ADVANCED ANALYTICS;2;Advanced Analytics;Fraud-Detection Models;3;;2;No;1
4556;56;ADVANCED ANALYTICS;2;Advanced Analytics;Policy Lapse Prediction Models;3;;2;No;1
4557;56;ADVANCED ANALYTICS;2;Advanced Analytics;Churn Models;3;;2;No;1
4558;56;ADVANCED ANALYTICS;2;Advanced Analytics;Multi-Touch Attribution Models;3;;2;No;1
4559;56;ADVANCED ANALYTICS;2;Advanced Analytics;Pricing Analysis;3;;2;No;1
4560;56;ADVANCED ANALYTICS;2;Advanced Analytics;Supply Chain Optimization;3;;2;No;1
4561;56;ADVANCED ANALYTICS;2;Advanced Analytics;Structured Prediction;3;;2;No;1
4562;56;ADVANCED ANALYTICS;2;Advanced Analytics;Anomaly Detection;3;;2;No;1
4563;56;ADVANCED ANALYTICS;2;Statistics;Arbitrage;3;;2;No;1
4564;56;ADVANCED ANALYTICS;2;Statistics;Association Rules;3;;2;No;1
4565;56;ADVANCED ANALYTICS;2;Statistics;Bayesian Statistics;3;;2;No;1
4566;56;ADVANCED ANALYTICS;2;Statistics;Confidence Interval;3;;2;No;1
4567;56;ADVANCED ANALYTICS;2;Statistics;Decision Trees;3;;2;No;1
4568;56;ADVANCED ANALYTICS;2;Statistics;Deep Learning;3;;2;No;1
4569;56;ADVANCED ANALYTICS;2;Statistics;Game Theory;3;;2;No;1
4570;56;ADVANCED ANALYTICS;2;Statistics;K Means Clustering;3;;2;No;1
4571;56;ADVANCED ANALYTICS;2;Statistics;Lift Modeling;3;;2;No;1
4572;56;ADVANCED ANALYTICS;2;Statistics;Naïve Bayesian Classifier;3;;2;No;1
4573;56;ADVANCED ANALYTICS;2;Statistics;Neural Networks;3;;2;No;1
4574;56;ADVANCED ANALYTICS;2;Statistics;Pattern Recognition;3;;2;No;1
4575;56;ADVANCED ANALYTICS;2;Statistics;Random Numbers;3;;2;No;1
4576;56;ADVANCED ANALYTICS;2;Statistics;Regression: ElasticNet Regression;3;;2;No;1
4577;56;ADVANCED ANALYTICS;2;Statistics;Regression: Lasso Regression;3;;2;No;1
4578;56;ADVANCED ANALYTICS;2;Statistics;Regression: Linear Regression;1;PROFICIENT;2;No;1
4579;56;ADVANCED ANALYTICS;2;Statistics;Regression: Logistic Regression;1;PROFICIENT;2;No;1
4580;56;ADVANCED ANALYTICS;2;Statistics;Regression: Polynomial Regression;2;INTRODUCTORY;2;No;1
4581;56;ADVANCED ANALYTICS;2;Statistics; Regression: Ridge Recognition;2;INTRODUCTORY;2;No;1
4582;56;ADVANCED ANALYTICS;2;Statistics;Regression: Stepwise Regression;1;BASIC;2;No;1
4583;56;ADVANCED ANALYTICS;2;Statistics;Support Vector Machine - (SVM);3;;2;No;1
4584;56;ADVANCED ANALYTICS;2;Statistics;Test of Hypotheses;1;ADVANCED;2;No;1
4585;56;ADVANCED ANALYTICS;2;Statistics;Time Series Analysis;2;INTRODUCTORY;2;No;1
4586;56;ADVANCED ANALYTICS;2;Statistics;Yield Optimization;3;;2;No;1
4587;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS / Amazon Web Services;3;;2;No;1
4588;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Azure;3;;2;No;1
4589;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Google Cloud Storage;3;;2;No;1
4590;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Google Cloud Persistent Disk;3;;2;No;1
4591;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Data Lake solution implementation;3;;2;No;1
4592;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Azure Data Lake solution implementation;3;;2;No;1
4593;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Glacier;3;;2;No;1
4594;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS S3;3;;2;No;1
4595;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS VPC setup;3;;2;No;1
4596;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Security configuration;3;;2;No;1
4597;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Redhat Admin;3;;2;No;1
4598;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Ubuntu Admin;3;;2;No;1
4599;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Microsoft Server OS Admin;3;;2;No;1
4600;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;UNIX;3;;2;No;1
4601;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Network Security & Penetration;3;;2;No;1
4602;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Cloud Infrastructure;3;;2;No;1
4603;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Solution Architecture;3;;2;No;1
4604;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;TOGAF (select 5 for level if certified);3;;2;No;1
4605;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;ORDBMS;3;;2;No;1
4606;56;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Database Performance Tuning;3;;2;No;1
4607;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Google Analytics;3;;2;No;1
4608;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Adobe Analytics;3;;2;No;1
4609;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Piwik;3;;2;No;1
4610;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Open Web Analytics;3;;2;No;1
4611;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;StatCounter;3;;2;No;1
4612;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Clicky;3;;2;No;1
4613;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;W3COUNTER;3;;2;No;1
4614;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Heap;3;;2;No;1
4615;56;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Omniture;3;;2;No;1
4616;56;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;Chartbeat;3;;2;No;1
4617;56;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;Guages;3;;2;No;1
4618;56;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;GoSquared;3;;2;No;1
4619;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Calq;3;;2;No;1
4620;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Indicative;3;;2;No;1
4621;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;KissMetrics;3;;2;No;1
4622;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;MixPanel;3;;2;No;1
4623;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Woopra;3;;2;No;1
4624;56;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Trakio;3;;2;No;1
4625;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Adobe AudienceManager (demdex);3;;2;No;1
4626;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Oracle DMP (bluekai);3;;2;No;1
4627;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Lotame;3;;2;No;1
4628;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Salesforce DMP (Krux);3;;2;No;1
4629;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Nielson DMP;3;;2;No;1
4630;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;V12 Data;3;;2;No;1
4631;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;MediaMath;3;;2;No;1
4632;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;DalaLogix;3;;2;No;1
4633;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;IgnitionOne;3;;2;No;1
4634;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Simpli.fi;3;;2;No;1
4635;56;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;CXENSE;3;;2;No;1
4636;56;PROGRAMMING;1;Programming Languages;Java;3;;2;No;1
4637;56;PROGRAMMING;1;Programming Languages;C;3;;2;No;1
4638;56;PROGRAMMING;1;Programming Languages;C++;3;;2;No;1
4639;56;PROGRAMMING;1;Programming Languages;C#;3;;2;No;1
4640;56;PROGRAMMING;1;Programming Languages;.NET;3;;2;No;1
4641;56;PROGRAMMING;1;Programming Languages;JavaScript;3;;2;No;1
4642;56;PROGRAMMING;1;Programming Languages;Perl;3;;2;No;1
4643;56;PROGRAMMING;1;Programming Languages;Delphi/Object Pascal;3;;2;No;1
4644;56;PROGRAMMING;1;Programming Languages;Ruby;3;;2;No;1
4645;56;PROGRAMMING;1;Programming Languages;Swift;3;;2;No;1
4646;56;PROGRAMMING;1;Programming Languages;Assembly language;3;;2;No;1
4647;56;PROGRAMMING;1;Programming Languages;Go;3;;2;No;1
4648;56;PROGRAMMING;1;Programming Languages;Visual Basic;3;;2;No;1
4649;56;PROGRAMMING;1;Programming Languages;Objective-C;3;;2;No;1
4650;56;PROGRAMMING;1;Programming Languages;Scratch;3;;2;No;1
4651;56;PROGRAMMING;1;Programming Languages;iOS Family;3;;2;No;1
4652;56;PROGRAMMING;1;Programming Languages;PHP;3;;2;No;1
4653;56;PROGRAMMING;1;Programming Languages;Bash scripting;3;;2;No;1
4654;56;PROGRAMMING;1;Programming Languages;Batch scripting;3;;2;No;1
4655;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Photoshop;3;;2;No;1
4656;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Lightroom;3;;2;No;1
4657;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Illustrator;3;;2;No;1
4658;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;InDesign;3;;2;No;1
4659;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;ExperienceDesign;3;;2;No;1
4660;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;PremierPro;3;;2;No;1
4661;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;AfterEffects;3;;2;No;1
4662;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;CharacterAnimator;3;;2;No;1
4663;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Audition;3;;2;No;1
4664;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Animate CC;3;;2;No;1
4665;56;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Dreamweaver;3;;2;No;1
4666;57;CORE CONSULTING;1;Project Management Suites;VersionOne;3;;2;No;1
4667;57;CORE CONSULTING;1;Project Management Suites;MicrosoftProject;1;PROFICIENT;2;No;1
4668;57;CORE CONSULTING;1;Project Management Suites;JIRA;3;;2;No;1
4669;57;CORE CONSULTING;2;Project Management;PMP / Project Management Professional;3;;2;No;1
4670;57;CORE CONSULTING;2;Project Management;CSM / Certified Scrum Master;3;;2;No;1
4671;57;CORE CONSULTING;2;Project Management;Kanban method;3;;2;No;1
4672;57;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (delivery role);3;;2;No;1
4673;57;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (leadership role);3;;2;No;1
4674;57;CORE CONSULTING;2;Project Management;Project Effort Estimation;3;;2;No;1
4675;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Data Strategy;1;ADVANCED;2;No;1
4676;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Corporate Strategy;3;;2;No;1
4677;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Competitive Strategy;3;;2;No;1
4678;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Business Case Writing;3;;2;No;1
4679;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Product Development;3;;2;No;1
4680;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Financial Analysis (DCF NPV ROI Cost Benefit Analysis Market Research);2;;2;No;1
4681;57;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Sensative Analysis;3;;2;No;1
4682;57;CORE CONSULTING;2;Project Management;Go to Market (GTM Strategy Outreach RFP Response SOW writing Relationship Mgmt Salesforce);3;;2;No;1
4683;57;CORE CONSULTING;2;Project Management;Oral Experience;3;;2;No;1
4684;57;CORE CONSULTING;2;Project Management;Recruiting;3;;2;No;1
4685;57;CORE CONSULTING;2;Project Management;Public Speaking;3;;2;No;1
4686;57;CORE CONSULTING;2;Functional Experience;Product Management;2;INTRODUCTORY;2;No;1
4687;57;CORE CONSULTING;2;Functional Experience;Sales & Marketing;1;BASIC;2;No;1
4688;57;CORE CONSULTING;2;Functional Experience;Dev Ops;3;;2;No;1
4689;57;CORE CONSULTING;2;Functional Experience;Finance;2;INTRODUCTORY;2;No;1
4690;57;CORE CONSULTING;2;Functional Experience;Operations;1;BASIC;2;No;1
4691;57;CORE CONSULTING;2;Functional Experience;HR;3;;2;No;1
4692;57;CORE CONSULTING;2;Functional Experience;Supply Chain & Inventory Management;2;INTRODUCTORY;2;No;1
4693;57;CORE CONSULTING;2;Industry Vertical Experience;High Tech;1;PROFICIENT;2;No;1
4694;57;CORE CONSULTING;2;Industry Vertical Experience;Financial Services;1;PROFICIENT;2;No;1
4695;57;CORE CONSULTING;2;Industry Vertical Experience;Internal;1;BASIC;2;No;1
4696;57;CORE CONSULTING;2;Industry Vertical Experience;Communications;3;;2;No;1
4697;57;CORE CONSULTING;2;Industry Vertical Experience;Retail;3;;2;No;1
4698;57;CORE CONSULTING;2;Industry Vertical Experience;Healthcare & Life Sciences;3;;2;No;1
4699;57;CORE CONSULTING;2;Industry Vertical Experience;Media & Entertainment;3;;2;No;1
4700;57;CORE CONSULTING;2;Industry Vertical Experience;Manufacturing;3;;2;No;1
4701;57;CORE CONSULTING;2;Industry Vertical Experience;PubSec;3;;2;No;1
4702;57;CORE CONSULTING;2;Education;MBA;3;;2;No;1
4703;57;CORE CONSULTING;2;Education;MS IS / Masters of Science in Information Systems;3;;2;No;1
4704;57;CORE CONSULTING;2;Education;MS Data Science;3;;2;No;1
4705;57;CORE CONSULTING;2;Education;SAS Certificate in Business Analytics;3;;2;No;1
4706;57;DATA VISUALIZATION;1;Data Visualization tools;Pentaho;3;;2;No;1
4707;57;DATA VISUALIZATION;1;Data Visualization tools;Qlik Sense;3;;2;No;1
4708;57;DATA VISUALIZATION;1;Data Visualization tools;QlikView;3;;2;No;1
4709;57;DATA VISUALIZATION;1;Data Visualization tools;Tableau;1;BASIC;2;No;1
4710;57;DATA VISUALIZATION;1;Data Visualization tools;Microstrategy;3;;2;No;1
4711;57;DATA VISUALIZATION;1;Data Visualization tools;Power BI;1;ADVANCED;2;No;1
4712;57;DATA VISUALIZATION;1;Data Visualization tools;Birst;3;;2;No;1
4713;57;DATA VISUALIZATION;1;Data Visualization tools;Tibco Spotfire;3;;2;No;1
4714;57;DATA VISUALIZATION;1;Data Visualization tools;Alteryx;3;;2;No;1
4715;57;DATA VISUALIZATION;1;Data Visualization tools;Neo4j;3;;2;No;1
4716;57;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;IBM Cognos;3;;2;No;1
4717;57;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;OBIEE;3;;2;No;1
4718;57;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;SAP BOBJ;3;;2;No;1
4719;57;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;SSRS;1;BASIC;2;No;1
4720;57;DATA VISUALIZATION;2;Data Visualization;Financial Reporting;1;BASIC;2;No;1
4721;57;DATA VISUALIZATION;2;Data Visualization;Operational Reporting;1;ADVANCED;2;No;1
4722;57;DATA VISUALIZATION;2;Data Visualization;Customer Analytics;2;INTRODUCTORY;2;No;1
4723;57;DATA VISUALIZATION;2;Data Visualization;Consumer Analytics;2;INTRODUCTORY;2;No;1
4724;57;DATA VISUALIZATION;2;Data Visualization;Interactive Visualization;1;ADVANCED;2;No;1
4725;57;DATA VISUALIZATION;2;Data Visualization;Insight Driven Organization;1;ADVANCED;2;No;1
4726;57;DATA VISUALIZATION;2;Data Visualization;Guided Analytics;1;ADVANCED;2;No;1
4727;57;DATA VISUALIZATION;2;Data Visualization;Data Visualization;1;ADVANCED;2;No;1
4728;57;DATA VISUALIZATION;2;Data Visualization;OLAP;1;PROFICIENT;2;No;1
4729;57;DATA VISUALIZATION;2;Data Visualization;Measure and Metric Definition;1;ADVANCED;2;No;1
4730;57;DATA VISUALIZATION;2;Data Visualization;Requirement Gathering;1;PROFICIENT;2;No;1
4731;57;DATA VISUALIZATION;2;Data Visualization;Self-Service BI / Self-Service Business Intelligence;1;ADVANCED;2;No;1
4732;57;DATA VISUALIZATION;2;Data Visualization;Unstructured Data Analysis;1;ADVANCED;2;No;1
4733;57;DATA VISUALIZATION;2;Data Visualization;Geospatial Analytics;1;PROFICIENT;2;No;1
4734;57;DATA VISUALIZATION;2;Data Visualization;GIS;1;BASIC;2;No;1
4735;57;DATA INTEGRATION;1;Data Integration tools;Informatica Powercenter;3;;2;No;1
4736;57;DATA INTEGRATION;1;Data Integration tools;Informatica Cloud;3;;2;No;1
4737;57;DATA INTEGRATION;1;Data Integration tools;IBM DataStage;3;;2;No;1
4738;57;DATA INTEGRATION;1;Data Integration tools;ODI / Oracle Data Integrator;3;;2;No;1
4739;57;DATA INTEGRATION;1;Data Integration tools;Talend;3;;2;No;1
4740;57;DATA INTEGRATION;1;Data Integration tools;SAP BODI;3;;2;No;1
4741;57;DATA INTEGRATION;1;Data Integration tools;T-SQL;1;PROFICIENT;2;No;1
4742;57;DATA INTEGRATION;1;Data Integration tools;SSIS;1;BASIC;2;No;1
4743;57;DATA INTEGRATION;1;Data Integration tools;SAS;3;;2;No;1
4744;57;DATA INTEGRATION;1;Data Integration tools;Information Builders;3;;2;No;1
4745;57;DATA INTEGRATION;1;Data Integration tools;Kafka;3;;2;No;1
4746;57;DATA INTEGRATION;1;Data Integration tools;Ab Initio;3;;2;No;1
4747;57;DATA INTEGRATION;1;Data Warehousing platforms;Snowflake;3;;2;No;1
4748;57;DATA INTEGRATION;1;Data Warehousing platforms;RedShift;3;;2;No;1
4749;57;DATA INTEGRATION;1;Data Warehousing platforms;Netezza;3;;2;No;1
4750;57;DATA INTEGRATION;1;Data Warehousing platforms;Postgres;3;;2;No;1
4751;57;DATA INTEGRATION;1;Data Warehousing platforms;Cloudera;3;;2;No;1
4752;57;DATA INTEGRATION;1;Data Warehousing platforms;Teradata;3;;2;No;1
4753;57;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Kenesis;3;;2;No;1
4754;57;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Athena;3;;2;No;1
4755;57;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Data Pipeline;3;;2;No;1
4756;57;DATA INTEGRATION;1;Data Modeling tools;CA ERWin;3;;2;No;1
4757;57;DATA INTEGRATION;1;NoSQL tools;NewSQL;3;;2;No;1
4758;57;DATA INTEGRATION;1;NoSQL tools;NoSql;3;;2;No;1
4759;57;DATA INTEGRATION;1;NoSQL tools;MongoDB;3;;2;No;1
4760;57;DATA INTEGRATION;1;NoSQL tools;Neo4j;3;;2;No;1
4761;57;DATA INTEGRATION;1;NoSQL tools;Cassandra;3;;2;No;1
4762;57;DATA INTEGRATION;1;NoSQL tools;DynamoDB;3;;2;No;1
4763;57;DATA INTEGRATION;1;Big Data tools;Hadoop;3;;2;No;1
4764;57;DATA INTEGRATION;1;Big Data tools;HIVE;3;;2;No;1
4765;57;DATA INTEGRATION;1;Big Data tools;Microsoft Cosmos;3;;2;No;1
4766;57;DATA INTEGRATION;1;Big Data tools;Amazon EMR;3;;2;No;1
4767;57;DATA INTEGRATION;1;Big Data tools;Google Cloud BigTable;3;;2;No;1
4768;57;DATA INTEGRATION;1;Big Data tools;Google Cloud BigQuery;3;;2;No;1
4769;57;DATA INTEGRATION;1;Big Data tools;Splunk;3;;2;No;1
4770;57;DATA INTEGRATION;1;Big Data tools;Spark;3;;2;No;1
4771;57;DATA INTEGRATION;1;IoT tools;AWS IoT;3;;2;No;1
4772;57;DATA INTEGRATION;1;IoT tools;AWS GreenGrass;3;;2;No;1
4773;57;DATA INTEGRATION;1;OLTP Databases;Microsoft SQL;1;PROFICIENT;2;No;1
4774;57;DATA INTEGRATION;1;OLTP Databases;Oracle;1;BASIC;2;No;1
4775;57;DATA INTEGRATION;1;OLTP Databases;MySQL;3;;2;No;1
4776;57;DATA INTEGRATION;1;OLTP Databases;Google Cloud SQL;3;;2;No;1
4777;57;DATA INTEGRATION;1;OLTP Databases;DB2;3;;2;No;1
4778;57;DATA INTEGRATION;2;Data Integration;Master Data Management / MDM;1;ADVANCED;2;No;1
4779;57;DATA INTEGRATION;2;Data Integration;Data Quality Management / DQM;1;BASIC;2;No;1
4780;57;DATA INTEGRATION;2;Data Integration;Data Quality Analysis;1;PROFICIENT;2;No;1
4781;57;DATA INTEGRATION;2;Data Integration;Data Profiling;3;;2;No;1
4782;57;DATA INTEGRATION;2;Data Integration;Data Integration;3;;2;No;1
4783;57;DATA INTEGRATION;2;Data Integration;Data Governance;1;PROFICIENT;2;No;1
4784;57;DATA INTEGRATION;2;Data Integration;Dimensional Data Modeling (Star Schemas EDWs);1;ADVANCED;2;No;1
