id,emp id,core comp,categ,tool_cap,skills,exp,Level,cert,interest,
8803,84,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,6,2,0 - Avoid,2
8804,84,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,3,6,2,1 - Develop,2
8805,84,DIGITAL ENABLEMENT,2,General,End-to-End Testing,1,8,2,0 - Avoid,2
8806,84,DIGITAL ENABLEMENT,2,General,Performance Testing,1,8,2,0 - Avoid,2
8807,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,6,2,1 - Develop,2
8808,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,6,2,1 - Develop,2
8809,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),3,6,2,1 - Develop,2
8810,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),3,6,2,1 - Develop,2
8811,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),3,6,2,1 - Develop,2
8812,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),1,7,2,1 - Develop,2
8813,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),1,7,2,2 - Engage,2
8814,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),3,6,2,1 - Develop,2
8815,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,6,2,1 - Develop,2
8816,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),1,7,2,1 - Develop,2
8817,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),3,6,2,1 - Develop,2
8818,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),3,6,2,1 - Develop,2
8819,84,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),3,6,2,1 - Develop,2
8820,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,1,7,2,1 - Develop,2
8821,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,3,6,2,1 - Develop,2
8822,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,3,6,2,0 - Avoid,2
8823,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,1,7,2,1 - Develop,2
8824,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,1,7,2,1 - Develop,2
8825,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,1,7,2,1 - Develop,2
8826,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,1,7,2,1 - Develop,2
8827,84,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,1,7,2,1 - Develop,2
8828,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,,7,2,0 - Avoid,2
8829,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,9,2,2 - Engage,2
8830,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,1,9,2,2 - Engage,2
8831,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,1,9,2,2 - Engage,2
8832,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,,7,2,1 - Develop,2
8833,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,,8,2,1 - Develop,2
8834,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,9,2,2 - Engage,2
8835,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",2,7,2,0 - Avoid,2
8836,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,,7,2,2 - Engage,2
8837,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,9,2,2 - Engage,2
8838,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,1,8,2,2 - Engage,2
8839,85,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,,8,2,1 - Develop,2
8840,85,CORE CONSULTING,1,Functional Experience,Public Speaking,1,8,2,2 - Engage,2
8841,85,CORE CONSULTING,1,Functional Experience,Product Management ,1,9,2,3 - Accelerate,2
8842,85,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,9,2,3 - Accelerate,2
8843,85,CORE CONSULTING,1,Functional Experience,Project Management,1,8,2,1 - Develop,2
8844,85,CORE CONSULTING,1,Functional Experience,Dev Ops,,6,2,0 - Avoid,2
8845,85,CORE CONSULTING,1,Functional Experience,Finance,,6,2,0 - Avoid,2
8846,85,CORE CONSULTING,1,Functional Experience,Operations,,7,2,0 - Avoid,2
8847,85,CORE CONSULTING,1,Functional Experience,HR,,6,2,0 - Avoid,2
8848,85,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,,6,2,1 - Develop,2
8849,85,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,10,2,3 - Accelerate,2
8850,85,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,,6,2,2 - Engage,2
8851,85,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,8,2,3 - Accelerate,2
8852,85,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,8,2,2 - Engage,2
8853,85,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,,7,2,3 - Accelerate,2
8854,85,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,,7,2,2 - Engage,2
8855,85,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,,6,2,1 - Develop,2
8856,85,CORE CONSULTING,1,Industry Vertical Experience,PubSec,1,8,2,2 - Engage,2
8857,85,CORE CONSULTING,1,Education,MBA,2,,1,,2
8858,85,CORE CONSULTING,1,Education,BA ,,,1,,2
8859,85,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
8860,85,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
8861,85,PROGRAM MANAGEMENT,3,General,PMO,,8,2,1 - Develop,2
8862,85,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,9,2,2 - Engage,2
8863,85,PROGRAM MANAGEMENT,3,General,Organizational structure definition,,8,2,3 - Accelerate,2
8864,85,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,9,2,3 - Accelerate,2
8865,85,PROGRAM MANAGEMENT,3,General,Risk management,,8,2,1 - Develop,2
8866,85,PROGRAM MANAGEMENT,3,General,Communications management,1,9,2,2 - Engage,2
8867,85,PROGRAM MANAGEMENT,3,General,Project Management Structure ,,8,2,1 - Develop,2
8868,85,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,9,2,3 - Accelerate,2
8869,85,PROGRAM MANAGEMENT,3,General,Technical Project Management,,7,2,1 - Develop,2
8870,85,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,,8,2,2 - Engage,2
8871,85,PROGRAM MANAGEMENT,3,General,Budget Management ,,7,2,1 - Develop,2
8872,85,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,,7,2,3 - Accelerate,2
8873,85,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,,8,2,1 - Develop,2
8874,85,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),,8,2,2 - Engage,2
8875,85,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),,6,2,0 - Avoid,2
8876,85,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),,6,2,1 - Develop,2
8877,85,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,,,2,,2
8878,85,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,,6,2,0 - Avoid,2
8879,85,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,,7,2,2 - Engage,2
8880,85,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,,7,2,1 - Develop,2
8881,85,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,,,2,,2
8882,85,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,,,2,,2
8883,85,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
8884,85,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
8885,85,Product Management ,1,General Tools ,Rally ,,6,2,,2
8886,85,Product Management ,1,General Tools ,Slack,,6,2,,2
8887,85,Product Management ,1,General Tools ,Asana,,6,2,,2
8888,85,Product Management ,1,General Tools ,Trello ,,6,2,,2
8889,85,Product Management ,1,General Tools ,<OTHER HERE>,,,2,,2
8890,85,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,,,2,,2
8891,85,Product Management ,1,Certifications ,SAFe Agilest,,,2,,2
8892,85,Product Management ,1,Certifications ,PMI - ACP,,,2,,2
8893,85,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,,,2,,2
8894,85,Product Management ,1,Certifications ,Certified Scrum Professional,,,2,,2
8895,85,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,,,2,,2
8896,85,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
8897,85,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
8898,85,Product Management ,3,General / UX Design,General,1,9,2,3 - Accelerate,2
8899,85,Product Management ,3,General / UX Design,General,,6,2,2 - Engage,2
8900,85,Product Management ,3,General / UX Design,General,1,10,2,3 - Accelerate,2
8901,85,Product Management ,3,General / UX Design,General,1,10,2,3 - Accelerate,2
8902,85,Product Management ,3,General / UX Design,General,1,10,2,3 - Accelerate,2
8903,85,Product Management ,3,General / UX Design,UX Design,,7,2,1 - Develop,2
8904,85,Product Management ,3,General / UX Design,UX Design,1,8,2,2 - Engage,2
8905,85,Product Management ,3,General / UX Design,UX Design,1,8,2,3 - Accelerate,2
8906,85,Product Management ,3,General / UX Design,UX Design,,8,2,3 - Accelerate,2
8907,85,Product Management ,3,Strategy & Execution,Product strategy,1,10,2,3 - Accelerate,2
8908,85,Product Management ,3,Strategy & Execution,KPI definition,1,8,2,2 - Engage,2
8909,85,Product Management ,3,Strategy & Execution,Requirements definition,,7,2,1 - Develop,2
8910,85,Product Management ,3,Strategy & Execution,Requirements prioritization,1,8,2,2 - Engage,2
8911,85,Product Management ,3,Strategy & Execution,Road-mapping,1,9,2,3 - Accelerate,2
8912,85,Product Management ,3,Strategy & Execution,Backlog refinement,1,8,2,1 - Develop,2
8913,85,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,8,2,2 - Engage,2
8914,85,DIGITAL ENABLEMENT,4,MarTech,Analytics,,7,2,3 - Accelerate,2
8915,85,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,,7,2,0 - Avoid,2
8916,85,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,,8,2,3 - Accelerate,2
8917,85,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,,7,2,2 - Engage,2
8918,85,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,,7,2,1 - Develop,2
8919,85,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,,7,2,1 - Develop,2
8920,85,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),,6,2,0 - Avoid,2
8921,85,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,,7,2,1 - Develop,2
8922,85,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
8923,85,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
8924,85,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
8925,85,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,,7,2,2 - Engage,2
8926,85,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,,6,2,1 - Develop,2
8927,85,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),,6,2,1 - Develop,2
8928,85,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,,6,2,2 - Engage,2
8929,85,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
8930,85,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
8931,85,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
8932,85,DIGITAL ENABLEMENT,4,CRM,CRM,1,8,2,2 - Engage,2
8933,85,DIGITAL ENABLEMENT,4,ERP,ERP,,6,2,1 - Develop,2
8934,85,DIGITAL ENABLEMENT,4,Cloud,Cloud,1,9,2,3 - Accelerate,2
8935,85,DIGITAL ENABLEMENT,4,Mobile,Native,,,2,,2
8936,85,DIGITAL ENABLEMENT,4,Mobile,Hybrid,,,2,,2
8937,85,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,,6,2,0 - Avoid,2
8938,85,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,,6,2,0 - Avoid,2
8939,85,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,,6,2,0 - Avoid,2
8940,85,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,,6,2,0 - Avoid,2
8941,85,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,,6,2,0 - Avoid,2
8942,85,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,,6,2,0 - Avoid,2
8943,85,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,,6,2,0 - Avoid,2
8944,85,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,,6,2,0 - Avoid,2
8945,85,DIGITAL ENABLEMENT,2,General,C# / .Net Development,,6,2,0 - Avoid,2
8946,85,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),,6,2,0 - Avoid,2
8947,85,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",,6,2,0 - Avoid,2
8948,85,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,,6,2,0 - Avoid,2
8949,85,DIGITAL ENABLEMENT,2,General,End-to-End Testing,,6,2,0 - Avoid,2
8950,85,DIGITAL ENABLEMENT,2,General,Performance Testing,,6,2,0 - Avoid,2
8951,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),,6,2,1 - Develop,2
8952,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),,6,2,1 - Develop,2
8953,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),,6,2,3 - Accelerate,2
8954,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),,7,2,3 - Accelerate,2
8955,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),,6,2,1 - Develop,2
8956,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),,8,2,2 - Engage,2
8957,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),,6,2,1 - Develop,2
8958,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),,6,2,1 - Develop,2
8959,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),,6,2,1 - Develop,2
8960,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),,6,2,0 - Avoid,2
8961,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),,6,2,0 - Avoid,2
8962,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),,6,2,1 - Develop,2
8963,85,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),,6,2,1 - Develop,2
8964,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,,7,2,3 - Accelerate,2
8965,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,,8,2,2 - Engage,2
8966,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,,6,2,1 - Develop,2
8967,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,,6,2,1 - Develop,2
8968,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,,6,2,2 - Engage,2
8969,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,,7,2,2 - Engage,2
8970,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,,7,2,2 - Engage,2
8971,85,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,,7,2,3 - Accelerate,2
8972,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,1,7,2,0 - Avoid,2
8973,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,9,2,2 - Engage,2
8974,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,1,8,2,2 - Engage,2
8975,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,1,9,2,2 - Engage,2
8976,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,1,8,2,2 - Engage,2
8977,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,1,10,2,2 - Engage,2
8978,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,10,2,3 - Accelerate,2
8979,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",1,8,2,1 - Develop,2
8980,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,1,7,2,1 - Develop,2
8981,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,10,2,1 - Develop,2
8982,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,1,8,2,1 - Develop,2
8983,86,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,1,6,2,0 - Avoid,2
8984,86,CORE CONSULTING,1,Functional Experience,Public Speaking,1,9,2,2 - Engage,2
8985,86,CORE CONSULTING,1,Functional Experience,Product Management ,1,8,2,2 - Engage,2
8986,86,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,9,2,2 - Engage,2
8987,86,CORE CONSULTING,1,Functional Experience,Project Management,1,10,2,2 - Engage,2
8988,86,CORE CONSULTING,1,Functional Experience,Dev Ops,1,9,2,2 - Engage,2
8989,86,CORE CONSULTING,1,Functional Experience,Finance,1,6,2,0 - Avoid,2
8990,86,CORE CONSULTING,1,Functional Experience,Operations,1,10,2,3 - Accelerate,2
8991,86,CORE CONSULTING,1,Functional Experience,HR,1,6,2,1 - Develop,2
8992,86,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,1,8,2,2 - Engage,2
8993,86,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,10,2,3 - Accelerate,2
8994,86,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,1,10,2,1 - Develop,2
8995,86,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,8,2,3 - Accelerate,2
8996,86,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,10,2,3 - Accelerate,2
8997,86,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,1,8,2,0 - Avoid,2
8998,86,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,1,9,2,2 - Engage,2
8999,86,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,1,8,2,1 - Develop,2
9000,86,CORE CONSULTING,1,Industry Vertical Experience,PubSec,1,7,2,1 - Develop,2
9001,86,CORE CONSULTING,1,Education,MBA,1,6,2,0 - Avoid,2
9002,86,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9003,86,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9004,86,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9005,86,PROGRAM MANAGEMENT,3,General,PMO,1,10,2,3 - Accelerate,2
9006,86,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,10,2,3 - Accelerate,2
9007,86,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,10,2,3 - Accelerate,2
9008,86,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,9,2,3 - Accelerate,2
9009,86,PROGRAM MANAGEMENT,3,General,Risk management,1,10,2,3 - Accelerate,2
9010,86,PROGRAM MANAGEMENT,3,General,Communications management,1,10,2,3 - Accelerate,2
9011,86,PROGRAM MANAGEMENT,3,General,Project Management Structure ,1,10,2,3 - Accelerate,2
9012,86,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,10,2,3 - Accelerate,2
9013,86,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,9,2,3 - Accelerate,2
9014,86,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,1,9,2,2 - Engage,2
9015,86,PROGRAM MANAGEMENT,3,General,Budget Management ,1,9,2,2 - Engage,2
9016,86,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,1,9,2,3 - Accelerate,2
9017,86,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,1,10,2,2 - Engage,2
9018,86,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),1,10,2,2 - Engage,2
9019,86,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),1,8,2,2 - Engage,2
9020,86,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),1,8,2,3 - Accelerate,2
9021,86,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,1,,2,,2
9022,86,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,1,6,2,2 - Engage,2
9023,86,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,1,9,2,3 - Accelerate,2
9024,86,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,1,6,2,,2
9025,86,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,1,6,2,0 - Avoid,2
9026,86,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,1,6,2,0 - Avoid,2
9027,86,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9028,86,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9029,86,Product Management ,1,General Tools ,Rally ,1,6,2,2 - Engage,2
9030,86,Product Management ,1,General Tools ,Slack,1,8,2,2 - Engage,2
9031,86,Product Management ,1,General Tools ,Asana,1,7,2,1 - Develop,2
9032,86,Product Management ,1,General Tools ,Trello ,1,10,2,3 - Accelerate,2
9033,86,Product Management ,1,General Tools ,<OTHER HERE>,,,2,,2
9034,86,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,,6,2,3 - Accelerate,2
9035,86,Product Management ,1,Certifications ,SAFe Agilest,,6,2,3 - Accelerate,2
9036,86,Product Management ,1,Certifications ,PMI - ACP,,6,2,1 - Develop,2
9037,86,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,,6,2,2 - Engage,2
9038,86,Product Management ,1,Certifications ,Certified Scrum Professional,,6,2,3 - Accelerate,2
9039,86,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,,6,2,2 - Engage,2
9040,86,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9041,86,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9042,86,Product Management ,3,General / UX Design,General,1,9,2,2 - Engage,2
9043,86,Product Management ,3,General / UX Design,General,1,8,2,1 - Develop,2
9044,86,Product Management ,3,General / UX Design,General,1,10,2,3 - Accelerate,2
9045,86,Product Management ,3,General / UX Design,General,1,10,2,3 - Accelerate,2
9046,86,Product Management ,3,General / UX Design,General,1,9,2,3 - Accelerate,2
9047,86,Product Management ,3,General / UX Design,UX Design,1,8,2,1 - Develop,2
9048,86,Product Management ,3,General / UX Design,UX Design,1,7,2,1 - Develop,2
9049,86,Product Management ,3,General / UX Design,UX Design,1,9,2,1 - Develop,2
9050,86,Product Management ,3,General / UX Design,UX Design,1,7,2,2 - Engage,2
9051,86,Product Management ,3,Strategy & Execution,Product strategy,1,9,2,2 - Engage,2
9052,86,Product Management ,3,Strategy & Execution,KPI definition,1,9,2,1 - Develop,2
9053,86,Product Management ,3,Strategy & Execution,Requirements definition,1,10,2,2 - Engage,2
9054,86,Product Management ,3,Strategy & Execution,Requirements prioritization,1,10,2,3 - Accelerate,2
9055,86,Product Management ,3,Strategy & Execution,Road-mapping,1,10,2,3 - Accelerate,2
9056,86,Product Management ,3,Strategy & Execution,Backlog refinement,1,9,2,3 - Accelerate,2
9057,86,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,9,2,2 - Engage,2
9058,86,DIGITAL ENABLEMENT,4,MarTech,Analytics,1,7,2,1 - Develop,2
9059,86,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,1,9,2,1 - Develop,2
9060,86,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,1,6,2,0 - Avoid,2
9061,86,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,1,7,2,1 - Develop,2
9062,86,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,1,8,2,1 - Develop,2
